0,0.7133102416992188,0.5
1,0.6220747232437134,1.0
2,0.6797231435775757,0.5
3,0.692564070224762,0.5
4,0.6949964761734009,0.5
5,0.5602659583091736,1.0
6,0.4101147949695587,1.0
7,0.4551818072795868,1.0
8,0.5658211708068848,0.5
9,0.2356947809457779,1.0
10,0.46510136127471924,1.0
11,0.48914945125579834,1.0
12,0.5513424277305603,1.0
13,0.3685421347618103,1.0
14,0.739212155342102,0.5
15,0.6728976964950562,0.5
16,0.35543835163116455,1.0
17,0.7423465251922607,0.5
18,0.7666642665863037,0.5
19,0.39607322216033936,1.0
20,0.4289063811302185,0.5
21,0.3164413571357727,1.0
22,0.3763124942779541,1.0
23,0.9366050958633423,0.5
24,0.5244518518447876,1.0
25,0.7101423144340515,0.5
26,0.9342108964920044,0.0
27,0.3787267208099365,1.0
28,0.7623744606971741,0.5
29,0.5871334671974182,0.5
30,0.6193478107452393,1.0
31,0.25916266441345215,1.0
32,0.4150448143482208,1.0
33,0.32592689990997314,1.0
34,0.3763768672943115,1.0
35,0.6494956612586975,0.5
36,0.3848678469657898,0.5
37,0.36593788862228394,1.0
38,0.41647061705589294,1.0
39,0.5552463531494141,1.0
40,0.38106709718704224,1.0
41,0.4664892554283142,1.0
42,0.17990362644195557,1.0
43,0.3133282959461212,1.0
44,0.39621081948280334,1.0
45,0.7732136249542236,0.5
46,0.42318177223205566,1.0
47,0.2351733148097992,1.0
48,0.2924586534500122,1.0
49,0.6173661351203918,1.0
50,0.5273584723472595,1.0
51,0.3473855257034302,1.0
52,0.3379324674606323,1.0
53,0.25300100445747375,1.0
54,0.7193002700805664,0.5
55,0.6148608326911926,0.5
56,0.32298123836517334,1.0
57,0.5539222955703735,0.5
58,0.4085073173046112,1.0
59,0.4959603250026703,1.0
60,0.4508538842201233,1.0
61,1.1022205352783203,0.5
62,0.5317342877388,0.5
63,0.16143342852592468,1.0
64,0.279077410697937,1.0
65,0.43067312240600586,1.0
66,0.6086138486862183,0.5
67,0.6191921234130859,1.0
68,0.8065059185028076,0.5
69,0.43628817796707153,1.0
70,0.5749309062957764,0.5
71,1.0149931907653809,0.5
72,0.3713532090187073,1.0
73,0.6004748344421387,0.5
74,0.4981749951839447,0.5
75,0.3385593593120575,1.0
76,1.0970181226730347,0.5
77,0.492093563079834,0.5
78,0.13950659334659576,1.0
79,0.27783939242362976,1.0
80,0.06357492506504059,1.0
81,0.36266013979911804,1.0
82,0.4000095725059509,1.0
83,0.5165588855743408,1.0
84,0.2633153796195984,1.0
85,0.31214332580566406,1.0
86,0.471039354801178,0.5
87,0.5452649593353271,1.0
88,0.394514262676239,1.0
89,0.723723828792572,0.5
90,0.36123692989349365,1.0
91,0.7934569120407104,0.5
92,0.12187575548887253,1.0
93,0.08028385043144226,1.0
94,0.20909301936626434,1.0
95,0.08004841208457947,1.0
96,0.3667548894882202,0.5
97,0.507283091545105,0.5
98,0.18997684121131897,1.0
99,0.36134693026542664,1.0
100,0.1974571943283081,1.0
101,0.4891105592250824,0.5
102,0.33990609645843506,1.0
103,0.9479467868804932,0.5
104,0.2332528531551361,1.0
105,0.1644742637872696,1.0
106,0.3969123363494873,1.0
107,0.3730522394180298,1.0
108,0.7879621386528015,0.5
109,0.21480371057987213,1.0
110,0.35039782524108887,1.0
111,0.08553733676671982,1.0
112,0.5628578066825867,0.5
113,0.047254107892513275,1.0
114,0.11542420089244843,1.0
115,0.04567047953605652,1.0
116,0.20488819479942322,1.0
117,0.11598754674196243,1.0
118,0.07931631803512573,1.0
119,0.37982040643692017,1.0
120,0.1757563054561615,1.0
121,0.19139228761196136,1.0
122,0.5703908205032349,0.5
123,0.12195707857608795,1.0
124,0.47332197427749634,0.5
125,0.26948001980781555,1.0
126,0.37802326679229736,1.0
127,0.2276240587234497,1.0
128,0.07384352385997772,1.0
129,0.5217224359512329,1.0
130,0.34206604957580566,1.0
131,0.3582652509212494,1.0
132,0.3323598802089691,1.0
133,0.17090705037117004,1.0
134,0.2216293215751648,1.0
135,0.5515518188476562,1.0
136,0.38588476181030273,1.0
137,0.20459312200546265,1.0
138,0.3026477098464966,1.0
139,0.3503938913345337,1.0
140,0.1488262563943863,1.0
141,0.10324776917695999,1.0
142,0.13153406977653503,1.0
143,0.1512637436389923,1.0
144,0.09178037196397781,1.0
145,0.21976950764656067,1.0
146,0.23250718414783478,1.0
147,0.23387885093688965,1.0
148,0.5225740671157837,0.5
149,0.5437830090522766,0.5
