0,0.494444444444
1,0.605555555556
2,0.555555555556
3,0.522222222222
4,0.488888888889
5,0.533333333333
6,0.544444444444
7,0.555555555556
8,0.533333333333
9,0.516666666667
10,0.555555555556
11,0.461111111111
12,0.572222222222
13,0.472222222222
14,0.522222222222
15,0.583333333333
16,0.566666666667
17,0.35
18,0.355555555556
19,0.627777777778
20,0.594444444444
21,0.55
22,0.472222222222
23,0.4
24,0.544444444444
25,0.472222222222
26,0.55
27,0.577777777778
28,0.483333333333
29,0.561111111111
30,0.538888888889
31,0.483333333333
32,0.505555555556
33,0.6
34,0.533333333333
35,0.427777777778
36,0.588888888889
37,0.527777777778
38,0.572222222222
39,0.461111111111
40,0.527777777778
41,0.505555555556
42,0.45
43,0.483333333333
44,0.466666666667
45,0.505555555556
46,0.611111111111
47,0.616666666667
48,0.538888888889
49,0.566666666667
50,0.5
51,0.533333333333
52,0.55
53,0.533333333333
54,0.494444444444
55,0.505555555556
56,0.538888888889
57,0.488888888889
58,0.55
59,0.505555555556
60,0.527777777778
61,0.522222222222
62,0.505555555556
63,0.5
64,0.477777777778
65,0.561111111111
66,0.483333333333
67,0.516666666667
68,0.494444444444
69,0.516666666667
70,0.461111111111
71,0.444444444444
72,0.45
73,0.494444444444
74,0.522222222222
75,0.511111111111
76,0.477777777778
77,0.533333333333
78,0.594444444444
79,0.527777777778
80,0.572222222222
81,0.511111111111
82,0.488888888889
83,0.533333333333
84,0.466666666667
85,0.461111111111
86,0.477777777778
87,0.522222222222
88,0.533333333333
89,0.544444444444
90,0.444444444444
91,0.533333333333
92,0.544444444444
93,0.544444444444
94,0.555555555556
95,0.555555555556
96,0.494444444444
97,0.522222222222
98,0.488888888889
99,0.511111111111
100,0.516666666667
101,0.472222222222
102,0.438888888889
103,0.472222222222
104,0.483333333333
105,0.527777777778
106,0.516666666667
107,0.522222222222
108,0.511111111111
109,0.516666666667
110,0.494444444444
111,0.477777777778
112,0.45
113,0.483333333333
114,0.472222222222
115,0.488888888889
116,0.5
117,0.538888888889
118,0.466666666667
119,0.488888888889
120,0.477777777778
121,0.477777777778
122,0.466666666667
123,0.466666666667
124,0.433333333333
125,0.427777777778
126,0.483333333333
127,0.455555555556
128,0.488888888889
129,0.444444444444
130,0.444444444444
131,0.45
132,0.455555555556
133,0.45
134,0.477777777778
135,0.438888888889
136,0.522222222222
137,0.516666666667
138,0.494444444444
139,0.494444444444
140,0.522222222222
141,0.533333333333
142,0.555555555556
143,0.494444444444
144,0.55
145,0.605555555556
146,0.588888888889
147,0.505555555556
148,0.566666666667
149,0.472222222222
