0,0.557142857143
1,0.571428571429
2,0.585714285714
3,0.6
4,0.585714285714
5,0.571428571429
6,0.571428571429
7,0.585714285714
8,0.6
9,0.571428571429
10,0.585714285714
11,0.628571428571
12,0.628571428571
13,0.628571428571
14,0.628571428571
15,0.642857142857
16,0.614285714286
17,0.657142857143
18,0.671428571429
19,0.685714285714
20,0.685714285714
21,0.671428571429
22,0.685714285714
23,0.671428571429
24,0.7
25,0.7
26,0.7
27,0.7
28,0.671428571429
29,0.671428571429
30,0.685714285714
31,0.728571428571
32,0.714285714286
33,0.714285714286
34,0.671428571429
35,0.7
36,0.728571428571
37,0.671428571429
38,0.728571428571
39,0.685714285714
40,0.685714285714
41,0.685714285714
42,0.685714285714
43,0.7
44,0.714285714286
45,0.7
46,0.685714285714
47,0.7
48,0.714285714286
49,0.7
50,0.7
51,0.714285714286
52,0.728571428571
53,0.742857142857
54,0.671428571429
55,0.714285714286
56,0.7
57,0.714285714286
58,0.757142857143
59,0.742857142857
60,0.728571428571
61,0.714285714286
62,0.714285714286
63,0.771428571429
64,0.628571428571
65,0.771428571429
66,0.714285714286
67,0.757142857143
68,0.728571428571
69,0.742857142857
70,0.785714285714
71,0.714285714286
72,0.714285714286
73,0.757142857143
74,0.685714285714
75,0.742857142857
76,0.728571428571
77,0.757142857143
78,0.671428571429
79,0.742857142857
80,0.771428571429
81,0.728571428571
82,0.714285714286
83,0.742857142857
84,0.728571428571
85,0.7
86,0.714285714286
87,0.728571428571
88,0.714285714286
89,0.714285714286
90,0.728571428571
91,0.671428571429
92,0.742857142857
93,0.742857142857
94,0.714285714286
95,0.757142857143
96,0.728571428571
97,0.757142857143
98,0.757142857143
99,0.771428571429
100,0.8
101,0.714285714286
102,0.742857142857
103,0.714285714286
104,0.742857142857
105,0.714285714286
106,0.771428571429
107,0.714285714286
108,0.714285714286
109,0.771428571429
110,0.742857142857
111,0.742857142857
112,0.728571428571
113,0.742857142857
114,0.7
115,0.714285714286
116,0.728571428571
117,0.7
118,0.728571428571
119,0.714285714286
120,0.728571428571
121,0.742857142857
122,0.7
123,0.7
124,0.714285714286
125,0.685714285714
126,0.814285714286
127,0.742857142857
128,0.728571428571
129,0.771428571429
130,0.728571428571
131,0.814285714286
132,0.714285714286
133,0.742857142857
134,0.714285714286
135,0.728571428571
136,0.814285714286
137,0.728571428571
138,0.728571428571
139,0.771428571429
140,0.728571428571
141,0.7
142,0.8
143,0.742857142857
144,0.757142857143
145,0.757142857143
146,0.728571428571
147,0.728571428571
148,0.8
149,0.785714285714
