0,0.625
1,0.791666666667
2,0.841666666667
3,0.866666666667
4,0.85
5,0.891666666667
6,0.908333333333
7,0.891666666667
8,0.858333333333
9,0.8
10,0.9
11,0.933333333333
12,0.933333333333
13,0.933333333333
14,0.916666666667
15,0.916666666667
16,0.933333333333
17,0.95
18,0.916666666667
19,0.95
20,0.941666666667
21,0.933333333333
22,0.891666666667
23,0.825
24,0.925
25,0.916666666667
26,0.933333333333
27,0.95
28,0.933333333333
29,0.95
30,0.975
31,0.966666666667
32,0.933333333333
33,0.958333333333
34,0.966666666667
35,0.983333333333
36,0.983333333333
37,0.983333333333
38,0.983333333333
39,0.983333333333
40,0.975
41,0.983333333333
42,0.941666666667
43,0.975
44,0.95
45,0.966666666667
46,0.983333333333
47,0.95
48,0.916666666667
49,0.983333333333
50,0.941666666667
51,0.95
52,0.966666666667
53,0.958333333333
54,0.983333333333
55,0.966666666667
56,0.958333333333
57,0.983333333333
58,0.983333333333
59,0.95
60,0.95
61,0.95
62,1.0
63,0.983333333333
64,0.933333333333
65,0.983333333333
66,0.916666666667
67,0.983333333333
68,0.925
69,0.958333333333
70,0.941666666667
71,0.941666666667
72,0.95
73,0.933333333333
74,0.925
75,0.966666666667
76,0.95
77,0.95
78,0.983333333333
79,0.925
80,0.941666666667
81,0.95
82,0.9
83,0.983333333333
84,0.941666666667
85,0.9
86,0.958333333333
87,0.933333333333
88,0.925
89,0.941666666667
90,0.925
91,0.933333333333
92,0.916666666667
93,0.933333333333
94,0.95
95,0.925
96,0.908333333333
97,0.916666666667
98,0.875
99,0.9
100,0.975
101,0.95
102,0.941666666667
103,0.983333333333
104,0.958333333333
105,0.966666666667
106,0.966666666667
107,0.941666666667
108,0.966666666667
109,0.975
110,0.975
111,0.975
112,0.983333333333
113,0.941666666667
114,0.966666666667
115,0.966666666667
116,0.975
117,0.975
118,0.958333333333
119,0.966666666667
120,0.816666666667
121,0.866666666667
122,0.925
123,0.9
124,0.891666666667
125,0.833333333333
126,0.9
127,0.9
128,0.916666666667
129,0.95
130,0.933333333333
131,0.95
132,0.916666666667
133,0.941666666667
134,0.908333333333
135,0.958333333333
136,0.941666666667
137,0.933333333333
138,0.9
139,0.941666666667
140,0.941666666667
141,0.958333333333
142,0.966666666667
143,0.941666666667
144,0.95
145,0.95
146,0.941666666667
147,0.95
148,0.95
149,0.941666666667
