0,0.739583333333
1,0.854166666667
2,0.739583333333
3,0.8125
4,0.864583333333
5,0.833333333333
6,0.708333333333
7,0.729166666667
8,0.739583333333
9,0.697916666667
10,0.770833333333
11,0.729166666667
12,0.739583333333
13,0.729166666667
14,0.739583333333
15,0.708333333333
16,0.75
17,0.739583333333
18,0.75
19,0.760416666667
20,0.739583333333
21,0.75
22,0.739583333333
23,0.729166666667
24,0.729166666667
25,0.739583333333
26,0.760416666667
27,0.78125
28,0.84375
29,0.84375
30,0.8125
31,0.75
32,0.708333333333
33,0.739583333333
34,0.708333333333
35,0.739583333333
36,0.8125
37,0.822916666667
38,0.666666666667
39,0.802083333333
40,0.78125
41,0.65625
42,0.760416666667
43,0.75
44,0.760416666667
45,0.729166666667
46,0.8125
47,0.8125
48,0.770833333333
49,0.78125
50,0.708333333333
51,0.760416666667
52,0.75
53,0.78125
54,0.71875
55,0.760416666667
56,0.65625
57,0.6875
58,0.760416666667
59,0.71875
60,0.791666666667
61,0.760416666667
62,0.802083333333
63,0.697916666667
64,0.6875
65,0.6875
66,0.666666666667
67,0.552083333333
68,0.71875
69,0.59375
70,0.708333333333
71,0.604166666667
72,0.760416666667
73,0.6875
74,0.635416666667
75,0.614583333333
76,0.645833333333
77,0.729166666667
78,0.677083333333
79,0.697916666667
80,0.708333333333
81,0.666666666667
82,0.625
83,0.666666666667
84,0.770833333333
85,0.625
86,0.604166666667
87,0.583333333333
88,0.635416666667
89,0.614583333333
90,0.625
91,0.697916666667
92,0.625
93,0.75
94,0.614583333333
95,0.583333333333
96,0.5625
97,0.645833333333
98,0.5
99,0.635416666667
100,0.697916666667
101,0.78125
102,0.760416666667
103,0.708333333333
104,0.697916666667
105,0.65625
106,0.5625
107,0.583333333333
108,0.708333333333
109,0.729166666667
110,0.635416666667
111,0.625
112,0.541666666667
113,0.739583333333
114,0.71875
115,0.760416666667
116,0.739583333333
117,0.708333333333
118,0.65625
119,0.625
120,0.666666666667
121,0.625
122,0.635416666667
123,0.625
124,0.625
125,0.666666666667
126,0.708333333333
127,0.729166666667
128,0.677083333333
129,0.65625
130,0.6875
131,0.666666666667
132,0.635416666667
133,0.65625
134,0.708333333333
135,0.697916666667
136,0.65625
137,0.604166666667
138,0.625
139,0.645833333333
140,0.666666666667
141,0.635416666667
142,0.614583333333
143,0.6875
144,0.6875
145,0.614583333333
146,0.6875
147,0.65625
148,0.625
149,0.65625
